1.059999999999999970e-01
8.279999999999999583e-01
8.200000000000000344e-02
8.840000000000000080e-01
5.889999999999999680e-01
2.299999999999999961e-02
4.520000000000000129e-01
2.900000000000000147e-02
5.999999999999999778e-02
3.609999999999999876e-01
